"Axis1","Axis2","Axis3"
-1.04267325105534,2.71614361437939,0.257362249437099
0.307478513658457,2.35364925375444,0.795716394412346
0.304124651950894,3.07381725720309,-1.91227168582047
0.147034798242884,1.83308150720427,-0.321513237596799
-1.67212345785859,0.940756402137434,1.73203064414522
0.254617214162713,4.64983097047906,1.54258603217312
-2.09927303990332,1.68821993926158,0.371069760392714
0.102307914156423,2.38149934893712,0.958764488178777
-0.96640238530106,0.730494374810344,0.770819695024442
-0.551825003399357,3.23061548231234,2.00193173315242
-0.0724183761378646,2.50224557257127,2.16385962933918
-3.05397029305712,0.687445696839094,0.537838787796214
3.02427830131828,3.90148916620689,1.70860677931483
-2.44430938071286,2.64203118880634,-0.82533272569192
-0.954735500791623,3.46351861632738,1.0925604632868
0.803261964107966,1.78683522004886,1.69050237530823
-1.61837287669627,2.63849714256731,1.66814537609169
-0.290264153291547,0.974976417064937,1.95947425805599
-3.8859263771884,1.97197616325087,1.49645117247905
-1.5302376805192,2.46760845107165,-0.375166882451134
-3.00532819591395,0.976457247232245,0.970413712708695
-0.194487066563914,1.41138903303429,2.46583433454138
2.18422079665409,3.42759429563839,1.04121453234829
-0.190604179476004,2.68053988236423,0.141144344693072
-1.72518960712955,2.01540974675212,3.10979747883263
1.70052286162162,3.09865498796417,0.919709391024137
-0.017835446881149,1.90906817031307,0.684363044673511
-2.92613002844552,2.11342501521793,0.391138199744194
-2.45240229380771,0.894890155048232,1.19087842943844
-0.783355851594983,2.3910910093723,1.25526960790915
-0.0691502476872073,1.88339678789281,0.953032674269935
-2.88103986526488,0.666057561774732,1.38969822614009
-1.88891865931394,1.58614001424529,-0.30442745636025
-4.12502841830848,-0.0411841530275225,-0.717410088762113
1.08368855265117,1.66851019775672,1.45053892112043
-3.46494270584801,0.933721453147128,1.09285363146661
-1.90718618898541,0.725333339932145,1.79341768760834
-1.57169895123881,1.57660881435111,-0.844272941573842
-4.36662108335592,0.168232956227445,-0.389143274391048
-2.74811750020377,0.371083828139924,1.28661131140515
-1.85552724623719,0.591032404888059,2.78762539873469
-1.90510307679418,0.341144309394489,1.3120906522597
-0.384998780675632,0.841006274187727,1.62554834198724
-2.06173693256067,0.539398203051882,0.881757649993131
-3.2537969337815,1.65004417446489,1.00753005214611
-0.878481040576221,0.217280730665188,2.13235694165014
-0.986325390940961,0.660291739434791,1.68490624201631
-2.25673649345258,3.05590428378603,1.22827035428401
-1.42276505500809,2.40909101754648,1.26532147032634
-4.73704423120326,0.472182956481471,-0.272854851409341
-2.63068621653315,0.570743570977985,-1.10304600094519
0.352162091864274,3.7410124040917,0.599886036831856
-3.25852612955562,1.70040712815262,0.71361626372793
-1.50813502536421,2.522032785537,0.104957904370622
0.0945598896873259,1.55228903549517,1.58448680163059
-0.90226600651922,2.08243683155191,0.538532636080281
-1.79873271094706,1.62905278393292,2.07486334518862
-1.97237465361456,2.14294563520438,1.06790748419734
0.461558110851178,2.43829985624404,1.87805098263373
-1.15874091260377,3.23749431363081,0.93773157083313
-1.62279418156465,2.58877929929332,-0.477808366170437
-1.00336707779238,0.434421159961274,0.337157514024193
-1.21644662667908,2.82144462073608,0.984219834764139
0.477230621166291,2.01825638309527,0.669818097697367
-0.9443171493274,2.94898291950856,0.419414359707675
-2.49765652046781,1.99499636346742,2.11908043078869
-2.58258718921079,2.26943388831746,0.954234343266438
-1.18170640310787,2.75167009161435,2.34722368641258
-2.47145996999538,1.26559902744421,1.06640740111433
0.872093032874305,1.54618268622488,-0.79401537994446
-1.26229963151571,1.45229413058499,1.48915824917734
-0.265233622405087,2.42545619572422,1.20531210956808
-2.1732129491016,1.92900807767902,0.882322692091482
-3.2598324968978,1.07478820270727,1.3251180384158
-2.36595978127109,2.04124956727539,0.688149966931176
-1.29333386817149,1.14103723438175,1.48368601525891
-3.16378506605594,1.96557739695976,2.76917446009102
1.50389881052334,1.32867409220486,-0.493100787053175
-0.972822783613029,2.052384916369,0.471109290914365
-1.17582923486016,2.81632254766319,0.99225464009038
-2.07379841805719,2.01295731022262,1.88610260113397
-4.04252837080499,0.655290198114203,2.47691193572069
-1.80828024504653,3.19143269697916,1.33683916908062
-4.56121631928625,-1.50595266084638,1.19574954505073
-1.29069540246807,3.49758105702503,0.714934650252902
-3.01762461909394,1.45521473245198,-0.255556965476807
-0.376110184444669,2.15948418390421,0.613234017538314
0.238033945735854,2.70237745701557,0.541864283748206
-1.5785453208798,-0.0420934128002631,1.56471410511296
0.847660849316036,1.58304110387807,0.611869207563669
-1.00357619719654,1.6168891103567,1.95092523673628
0.774807399006183,3.01401579307985,1.40746229260932
-0.879014044060304,0.738129718577286,1.26595584870902
0.252675523566265,2.9916523161587,-0.107814562599803
-0.178619940170594,3.22169273139632,1.08318414451549
-1.03210148125343,1.794842831504,1.38219737424601
-1.5428234278261,3.0329925313371,-0.210949690497479
-1.05783898656787,3.54719317839807,0.54753880616294
-2.21005495214904,1.55172587937664,1.43418904402
-2.20635639537309,2.25542996048711,2.29836531322742
1.30808420977693,1.81101194475502,1.17418679377729
-0.340938891831617,3.57387765914223,0.169405301278298
-1.87164865228424,2.61597789228703,-0.604322087605269
0.942082784803001,5.28185580713269,0.840957669317863
-1.18017848944598,2.20745866687971,0.208750377271875
-3.39069742038328,0.401634355342074,0.618895057963524
-1.31967319089734,4.51835566268199,1.5292291257574
-0.351260171641615,2.44006459621155,0.642797325068848
-1.87384586243658,3.61774638517541,0.391540685798579
-2.81173074133528,0.815844712943369,1.71595009915001
-1.68265742751533,2.33047432359479,0.58711672683653
-1.67056477750856,1.08712141511272,0.447004188124339
1.04461373073794,3.6447605831595,2.49049961845163
-1.35691018960362,2.89161465137533,0.36658326443849
-2.62449838067856,0.572181316808848,1.88153645218964
-1.30693862280551,0.945806881222782,0.874005716147683
-3.12592937937049,1.04927244925639,1.20802615178232
-0.795383633989798,4.34130063802307,0.901911339109281
1.71027647325137,4.60274245313196,0.904159021076304
-1.58574057362213,1.78461059221075,1.36242404402491
-1.39445371596509,2.56713370011032,-0.391592972771042
0.432046645335331,1.62348532473724,1.98100405026701
0.965253005958468,2.0887203134776,1.07412760387361
-2.438162606159,0.22344540345372,1.08299319507611
-0.0666473552356727,2.38262239103602,0.51742947789526
-1.00448864230859,2.53708731316083,0.339467395139401
-1.32383200252635,1.82322453284835,0.424795897913811
-1.25246399488041,1.02922359200426,0.595834811457109
-0.133328387533884,2.77494177744423,1.65360314211829
-3.65244768938546,1.380033686846,1.76448469330666
0.862388771927857,2.65902762294535,0.0437183708154264
3.08655465401654,4.49817185689302,-1.19792022392528
-0.113054608489382,3.61008199559205,0.736605195421818
-0.587895545782042,2.73988285576382,0.87348637919535
-1.85515256026938,2.48257146736895,-0.555329014151082
-1.8377160292672,1.18181161377579,-0.700723440969406
-4.53228901518877,0.640363863776181,1.70806516565467
-1.8192542887114,2.51401492869975,0.281707207820543
-2.84316060508146,0.577192853697474,1.57500159861305
-4.01956295019384,0.785743896126264,0.259600095516493
-2.16793624540671,1.11301602751658,1.39605024110388
0.642365318843636,3.13726153340661,2.25066275296908
-2.90717659329753,2.61438223781631,2.0819406576762
-1.06328157247495,1.80745054428954,0.308712256000693
-2.20077054148344,0.289974287591759,-0.132383628737947
0.481581516143882,2.60897873689974,0.985244611011304
-1.65540887175851,2.56527886489134,1.16210334970924
-1.95981448965164,1.61594995391159,0.190889363107517
-2.18570552697853,2.68079712893098,1.33353521756633
0.599428670117693,2.29181517196647,1.03202319694395
1.65727949207651,2.20140837660464,2.27879985181375
0.217666214469972,2.03115716867851,1.21473791418648
-1.30219824005461,1.62644453644283,0.784655850833938
-0.950962549916015,1.75559088255665,-0.200627535188486
-1.66809238876271,1.78153660266731,1.08323471186253
-3.54225219246251,1.19104760324103,0.650102321339938
-1.34158221606834,2.5552633442011,0.190120014137866
-4.15757200651321,-0.119809317449186,1.2472766638771
-3.06726590135165,0.236937710260393,0.455458095299297
-0.177676477116582,3.62355210916136,1.34708513769419
-3.40502416367716,2.46561916258741,-0.0671781334071472
-0.991076554221728,1.8523335662129,-1.47954734316065
-1.96673447362325,2.90065134741784,-0.364279871161933
-2.5782996563446,1.94735259421598,1.48739977610219
0.512630954719569,3.83826596166276,0.659597121598961
0.235392818747843,3.2511647262603,0.996549822481617
-2.38460274723937,1.37773269190277,0.506477828924987
-4.52461629940226,1.17751842419183,1.60928978996161
-1.78241827189436,2.01407850914628,0.57261112534167
-1.19017915357286,3.22794970219389,0.533480709678608
0.568111825613522,3.36857524760999,-0.0825457501700382
0.0858652503876718,2.41627032508205,-0.124025466871171
-0.436139937154821,2.37786671430406,1.54242656959985
0.826225442280142,3.70983297386858,-0.0696634980774172
3.12021455163286,3.45117336036259,1.5863343393645
0.814390056798245,3.99011182818718,-0.190644516725726
-2.55812486550501,-0.0153187881653246,0.664753644501725
-1.01648661740073,1.70143342760476,0.362844233486815
-2.66005517532998,2.00472846786074,1.24870444857006
-3.46753953529934,-0.13391291587962,0.389488099283912
-0.938408572591003,1.25634611825887,1.97540390573759
-2.2984197012796,0.738427925762011,0.907460757911585
-0.679431015543627,1.52076384922479,1.37900041607297
-1.81705879196989,3.70253495961935,0.323144401699743
-2.54437473870564,2.20029155062273,1.36789478564222
-1.43543394929902,2.06147748006167,-0.302163762155804
-0.506662304238617,1.33666581067099,1.55764493333931
-0.890442689536247,1.54020069722554,-0.140448000107071
0.673374212580101,3.03417142286833,0.473062269068987
-0.746296747593913,1.92352024484597,-0.387536776988408
-1.4040062128479,1.64243521235617,1.77695049165388
-1.3518416652545,0.0462327832093182,1.95919555727039
-1.84466911549101,2.92931538596629,0.792127870876428
0.08070780805344,2.88549398763974,0.203302057793441
-1.83806424794328,2.84947674799977,0.372651699450573
-5.10541714632133,0.526974357907357,1.70163786593859
-2.02144929711312,0.881245969707373,1.17536219206089
-1.89644345796488,1.0008492839953,0.349053299166887
-0.980302776681738,0.5829471343506,1.61834282451752
0.272989374762732,2.88634653363734,0.188158335058702
-0.777964910524268,2.70818714709708,0.533834353355973
-0.778528232872873,1.8384426492069,2.67188048230372
-1.62064197795782,0.65231550698425,1.08941933647682
0.388267987066253,2.76544866697923,0.707039744607298
2.29552418556107,3.96506518954968,0.759324142571104
-3.78781293696564,2.54848641850085,0.901657690990675
-0.665415387730585,4.0163244717822,0.788499663800372
-0.588137695185807,0.291809845702004,1.57438241105581
-1.59392360738331,3.04668175044175,0.493937520416811
-0.149714981530607,1.60415442704825,0.0544723504569721
-0.79537201802789,1.57950732148937,1.33296090109026
-1.40697682352789,1.74965565352926,0.799000653358828
1.55384645398771,3.71107380581958,0.988605485407362
-2.5860693831182,1.00116620676757,1.61165097623764
1.06085364067972,6.53369159262406,0.39901312257207
-0.413999584329902,1.94305288705102,1.57604341602861
-4.90850700662585,0.904523380529475,0.863780894322855
1.18907675342922,4.54454734350827,-0.0433333106394579
-0.521502150200492,1.38758048459325,1.70021370982535
-1.70693162514036,0.423713605220441,1.02222132875197
-2.78126314257459,2.046672691064,0.33242499557723
-3.29533827748934,0.27777796686323,1.5597616942884
-1.07487879060147,3.8364835001303,1.6018512712911
0.637439191078945,3.67810292157507,0.521400755754042
-2.09547381187875,0.836407555480123,1.2109101834395
-2.00840984680008,1.98979143081945,2.08451728995314
-3.69636989398997,-0.00562519435346248,0.933917164467446
1.78433305182106,2.49879268906375,0.0748600868318472
0.369598376778349,3.86976284961899,0.885357999044885
-1.13201713506333,0.308885208965191,1.01280532377849
-0.104004207301277,5.53430889792363,0.538915563844202
-0.570813510173883,3.39622214658674,-0.48908433647291
-5.66053626443727,-0.817528005482977,1.66539981083638
-3.24854775525356,2.59353191215402,1.2162504306952
-1.66470798826817,1.99884326493557,1.25471101566703
-3.74167115862117,0.894755193129133,1.2666992630086
-2.2216705438295,0.464922745370832,1.90286076328279
-2.99369223173443,0.345418274607191,1.44278068987941
-1.73849656428817,1.50300866298497,2.20926720496083
3.47386970842405,4.82186136706425,-0.53051974619009
-2.24855404172291,1.13594069552313,0.518775387977838
-2.36400465206425,1.65395812279662,-0.944068189579299
-1.61927561124232,2.21373002522787,1.3558903120104
0.637833721327273,2.94055463838956,1.95481024837258
0.3319235281903,1.47606682128357,1.80782866472374
-0.980305466335191,0.544029406859935,1.89790478836034
1.2254958206316,1.47947202963943,-0.724162760335927
-1.16880269664107,1.9394355522364,1.94547718932529
-2.60199507701156,0.901705901122515,1.44119014655134
-1.78489448049884,1.4444185992867,1.0563318967891
-2.18457742256544,2.46405091669914,2.45062797103237
-0.695880042764672,2.62043258471799,1.06840709673324
-2.13229687787259,1.03126339512585,1.19982343260917
-2.85082902486909,1.48329109718259,1.11728107762472
0.374470157101108,-1.72169546388904,-0.441203834828091
1.67524996387839,-0.760592995485281,1.25377510986502
0.719225205803431,-0.233631811323097,-1.57736343551539
-0.316819484949698,-2.81740023968191,-1.70834646501539
0.596301809422846,-1.03852609296245,-0.729098643328793
1.3298641139194,-1.68510039343986,-0.903537013425931
3.45352545900735,0.868320870708882,-1.5143822984184
3.97184736901976,0.21012849585002,-1.12118235433
-0.649766073490283,-3.0496020964349,-0.510759635774999
2.63118159002867,-0.49912608390243,-0.208318759051001
2.58157482847471,0.0587720519262224,0.095941769990785
2.01775362546609,-1.13930581042456,-0.969342686846284
0.906003065792017,0.379150603960254,-1.34575692429481
1.60123506757141,-1.27724943967675,-0.82646731758158
3.00028409316579,1.6128489986688,-1.55480344476003
0.995894231447099,-0.067504288329072,-0.951067145295706
-0.415906239061721,-0.98788505252952,-1.51842640813128
2.9228280036873,1.73574737093869,0.116991601579989
-2.05979697440147,-2.43392437632724,-0.0790117484463099
2.52508598711719,1.71239089402924,-1.22855498026828
2.3652028518912,1.7374532528734,-0.0328537625702468
2.60603575164055,0.438431957783753,-0.360000672859854
0.203278119613656,-1.05869772061106,-2.31340039134196
0.627496514801355,-1.31571827137015,0.0555618151001743
1.48717786253976,0.398654325260407,-0.487795308019787
1.505588081024,-1.15016190490983,-0.00571016853725487
1.4355826729412,-0.480792623585471,-0.437207654734352
-3.28927465938651,-3.19396066422774,-0.084917799224667
0.604312465321648,0.624045572028192,-1.74219260787813
1.13965606198668,-1.02883818354298,-0.337537653492745
2.8178317194408,0.0729426737799142,-2.19867453758699
-2.7370924338925,-2.51402553990806,-1.31097130031583
-1.11433397087513,-2.03551986063868,-1.88112805504466
-0.0750662144549704,0.0967380444570174,-0.197614032408135
0.9481918144992,1.35407782356951,-1.88399311372627
0.895307899720044,0.254702708612223,-0.111283287433056
2.16800622341961,-0.751732184878026,0.235127175677
3.96046098938489,1.11858652230519,-1.7198993761551
3.30087446047266,-0.497573959024059,-0.363009078885043
2.10527178263194,0.754724340400475,0.851602057141925
2.76729049007176,-0.289615384487214,-0.489483121637765
2.10984020111742,-1.39079813338077,-1.16237677134419
-0.159806974874338,-0.751910984367694,-0.572395304914747
-0.759945070906626,-0.238147796010594,0.620256339603964
1.45989151634404,-0.122790786721964,-0.752178347071878
0.925136085937059,0.365178002709115,0.751761063815868
2.41814281031693,-0.376634494761213,1.00508350756798
0.877382111168517,-1.23007994567418,-0.316332533873481
0.0303289241866758,-1.41427218627244,0.755901833115225
-0.26462681291395,-1.91212844857497,-0.0921553241449453
0.224743925014457,-1.27200205672645,-1.46415108121659
1.07305909900999,1.02304810924794,-0.850726186479603
0.992419429948258,0.454422857894844,-1.62444188428122
1.11837214468477,0.0308131675026335,-1.64139001480393
1.35340227467721,-0.498090828864066,-0.115223423917726
-1.41385678016098,-2.22927879706559,-1.1530928083902
-2.07205481259922,-0.866222452026743,-2.22006886060637
0.155531197746855,-0.755989442892672,1.16434732690972
-4.12230332817501,-2.8948105808335,-1.44577327814536
-0.245399300800902,-1.63652974124063,-2.0415994229273
-3.60440451014246,-3.25806224150854,-1.272334202846
0.00784762007438211,-1.00768269735887,-1.50634051598207
-2.0399956361016,-3.28124535010254,-0.978496941149919
2.62521894042023,2.81882358697647,-0.125413996267404
-1.63164112943851,-0.172638695109588,-0.710101868714799
-1.84290735783925,-1.47716437274317,-0.570941593508385
-1.43348458927468,-1.75986911941715,0.378572192414689
-2.09612618215592,-1.97860577082908,-0.205610579039337
0.677556305299789,-2.07698778876929,0.333967023236647
1.73350787053049,1.65080588353163,0.160163322741815
1.06149557902704,0.461834940952428,-0.846777018747829
1.67356719981339,0.65962770985943,0.569036917091736
2.60482395284048,0.884805031895798,-1.62183413621623
-1.03425575040118,-2.9853051613694,0.142076912285362
0.581700340151753,-0.459893925499272,-1.98811381657179
-1.23916638423018,-1.30622747307548,0.3879143294458
-0.714109384246096,-0.446642402644282,0.317997753150767
-0.976932413442561,-2.34805639995778,-0.285150203198974
0.31022385342056,-0.591809464946861,-1.68091782213302
0.800971954368871,1.47051347135026,-2.26992659101848
2.07866241438759,-0.582843536356411,0.917635684116652
1.1153466085217,-1.33132869369374,-0.935292154967156
1.31408857724212,-2.58928066847111,-1.96348598266049
0.620273812679344,-1.15842314579176,0.159634304784714
-2.1872309458371,0.438029652443542,-0.339049394747875
0.698306366118541,0.158307115677166,0.39319313683484
-0.00615503297559614,0.0526641024737671,-0.941015683855153
2.96676699623651,0.925928505394768,-1.26449988308818
-0.0186797489617508,-2.03741464893751,-0.470267297650931
-2.76188649057169,-1.88526057442954,-1.18363619338092
-0.616153991791529,-0.603845409185356,-1.63755702251792
1.09231298864013,-0.907941294135481,0.0192038552284448
0.655313051132512,-2.10114498891517,-0.325196409860909
1.31412557980583,0.239898977327889,-0.565849361351252
-0.126400713372442,-1.9016908163312,0.414153392284143
-2.29684648540633,-0.431706008342794,1.04417929362415
-1.9574348159394,-1.20928580828973,-2.24701519163407
-2.46074930882503,-1.87926475809426,-0.534219627760151
-0.144588466947346,0.237980351041079,-0.733089678012175
0.599764717294905,-0.848917841368888,-0.678624838322712
-0.0474279698157513,-0.748364606923249,-1.03435335711605
3.17953999211983,1.53880849945138,-0.540160353924505
2.38405454777348,1.63778601859316,0.0312889731605276
0.741166788236735,0.927222340028507,-1.44704508645843
-1.36470017068678,-1.61411057383559,0.447263899158159
-2.34098366978843,-1.12111108012967,-0.307953968605208
2.91821958819634,0.610133853737004,-0.905379271645077
0.401621275960793,-0.450027438137636,-0.227674520746031
0.346038031165654,-1.14462582155452,-0.838963998752851
-0.182609444820245,-1.97634293561346,-0.675341624697145
-0.659053110566616,-0.0844672211595572,-1.02352192750104
0.150416330024787,-1.90856407759106,-0.145319201951968
-0.00690716972343043,-0.335554498344938,-0.678935815194205
0.355160984812688,-2.76929583875785,-0.744322522192175
1.16397294832697,0.95359794049534,-0.60632538920906
0.906767686056419,-0.844362003127727,0.0168472356418787
1.57600843239627,-0.679511066490434,-0.41841795614287
0.540307265121249,-2.05787795063319,-0.914059192571668
-0.335659773715162,-1.01575667666814,-2.35882105810978
1.06303571324594,1.33697385544131,-0.0748290803999493
-1.69079332381557,-2.17279470072241,-1.45709751791304
-0.212910508573469,-0.5316364472512,0.135542921169329
-1.19568210143674,-1.93522062478614,-0.874579406330035
1.30937491142395,-0.720434945561012,-0.321069448505794
-0.638550462167968,-0.681568082863829,-1.2521706749742
-1.36410868949855,-1.81837969750877,-1.16540528983592
0.503219318519225,-2.34714683376467,-0.695207387168449
-0.224205485274586,-1.7115191586977,-0.785029772200965
2.01720644221525,-0.537887577167151,-0.145359070256426
0.530073558128906,-1.21561993083269,-1.36685523738511
-1.01276704646058,-1.08239194324018,-1.24496753752426
-1.78776621108426,-2.33608557470873,-0.386973195558366
3.08806953215151,1.14135570958704,-0.587605493494934
1.65037295737496,-1.60135846803403,-0.146339671009504
0.480679998012955,-0.0244857578604938,0.38413451399401
2.50061210209585,-2.1949874737781,0.0336779759245512
0.39840165911783,-0.472917488875587,-0.791481935947967
1.00589405484907,-0.47294100263482,-0.258012462033507
1.75305640457206,-0.121709114878198,-1.18458545537131
-0.103628873902143,-0.287405059306557,-0.755631191857958
-2.85869348764081,-2.16646630405355,0.629741383826151
0.801742144261896,-1.08350663795033,-0.770671313132654
4.04169752853482,2.23821132019386,-1.70730555097122
1.98606023354264,0.951649259147851,0.240599350408319
2.33543167032462,1.16422723766372,-1.40707720414277
3.27798637053582,1.33952620662065,0.0882405278881651
1.71345324972038,0.431892651342439,-0.699191270153485
-1.74308616264073,-0.959699112407983,-1.06119234840063
0.805068956845874,-0.784954713689677,-0.15199087775806
-1.84025498648326,-2.00959857115145,-1.10489238496402
-2.72004860448264,-1.55498804163796,-0.727788995964505
-1.19903788783574,-2.04061525258065,-0.590130386907662
0.73431284038173,-0.62217788955247,0.0509643273660198
-0.0501259163139963,-0.594997133102708,-0.498291363993862
1.44615491489026,-1.53457745539385,-0.0731603207733547
1.53057012592136,1.09177758700573,-0.64958632675695
